0
"[-6015.77, '[Well, Layer, Top, Bot, Gross, Saturation, NetPay, Porosity, Permeability, Water Saturation Irreducible]', ""[('Well', 'Top'), ('Well', 'Porosity'), ('Layer', 'Well'), ('Layer', 'Gross'), ('Top', 'Bot'), ('Top', 'NetPay'), ('Bot', 'Porosity'), ('Saturation', 'Well'), ('Saturation', 'Layer'), ('Saturation', 'Gross'), ('Saturation', 'Water Saturation Irreducible'), ('Porosity', 'Permeability'), ('Water Saturation Irreducible', 'Gross')]""]"
"[-7110.33, '[Well, Layer, Top, Bot, Gross, NetPay, Porosity, Water Saturation Irreducible, Permeability, Saturation]', ""[('Well', 'Porosity'), ('Layer', 'Permeability'), ('Bot', 'Porosity'), ('Gross', 'Top'), ('NetPay', 'Porosity'), ('Porosity', 'Top'), ('Permeability', 'NetPay'), ('Permeability', 'Water Saturation Irreducible'), ('Saturation', 'Layer'), ('Saturation', 'Porosity')]""]"
"[-6738.82, '[Well, Layer, Top, Bot, Gross, Saturation, Porosity, Permeability, Water Saturation Irreducible, NetPay]', ""[('Well', 'Water Saturation Irreducible'), ('Well', 'NetPay'), ('Layer', 'Permeability'), ('Top', 'Bot'), ('Bot', 'Water Saturation Irreducible'), ('Bot', 'NetPay'), ('Saturation', 'Gross'), ('Saturation', 'Water Saturation Irreducible'), ('Porosity', 'Gross'), ('Porosity', 'Water Saturation Irreducible'), ('Permeability', 'Bot'), ('Permeability', 'Water Saturation Irreducible'), ('NetPay', 'Porosity')]""]"
"[-7048.93, '[Well, Layer, Top, Bot, Gross, Saturation, NetPay, Porosity, Water Saturation Irreducible, Permeability]', ""[('Well', 'Top'), ('Layer', 'Permeability'), ('Top', 'Gross'), ('Top', 'NetPay'), ('Bot', 'Porosity'), ('Saturation', 'Permeability'), ('NetPay', 'Bot'), ('Water Saturation Irreducible', 'Top'), ('Water Saturation Irreducible', 'NetPay'), ('Permeability', 'Water Saturation Irreducible')]""]"
"[-6884.8, '[Well, Layer, Top, Gross, Saturation, NetPay, Porosity, Permeability, Water Saturation Irreducible, Bot]', ""[('Well', 'Porosity'), ('Layer', 'Gross'), ('Gross', 'NetPay'), ('Saturation', 'Water Saturation Irreducible'), ('Porosity', 'Top'), ('Permeability', 'NetPay'), ('Water Saturation Irreducible', 'Top'), ('Bot', 'Gross')]""]"
"[-7228.31, '[Well, Layer, Top, Bot, NetPay, Permeability, Water Saturation Irreducible, Porosity, Gross, Saturation]', ""[('Well', 'Porosity'), ('Layer', 'Permeability'), ('NetPay', 'Porosity'), ('Water Saturation Irreducible', 'Top'), ('Water Saturation Irreducible', 'NetPay'), ('Porosity', 'Top'), ('Gross', 'Bot'), ('Saturation', 'Layer')]""]"
"[-7179.56, '[Well, Layer, Top, Bot, Saturation, NetPay, Porosity, Permeability, Water Saturation Irreducible, Gross]', ""[('Well', 'Top'), ('Layer', 'Gross'), ('Bot', 'Porosity'), ('Saturation', 'Well'), ('Saturation', 'Layer'), ('Saturation', 'Permeability'), ('Saturation', 'Water Saturation Irreducible'), ('Porosity', 'Top'), ('Porosity', 'NetPay'), ('Water Saturation Irreducible', 'Bot'), ('Water Saturation Irreducible', 'NetPay'), ('Water Saturation Irreducible', 'Gross'), ('Gross', 'Porosity'), ('Gross', 'Permeability')]""]"
"[-7354.46, '[Well, Layer, Top, Bot, Saturation, Permeability, Water Saturation Irreducible, Gross, Porosity, NetPay]', ""[('Well', 'Saturation'), ('Well', 'Porosity'), ('Layer', 'Permeability'), ('Bot', 'Porosity'), ('Permeability', 'Gross'), ('Water Saturation Irreducible', 'NetPay'), ('Gross', 'Water Saturation Irreducible'), ('NetPay', 'Top'), ('NetPay', 'Bot')]""]"
"[-7115.83, '[Well, Layer, Top, Bot, Saturation, NetPay, Porosity, Permeability, Water Saturation Irreducible, Gross]', ""[('Well', 'Porosity'), ('Layer', 'Permeability'), ('Top', 'Water Saturation Irreducible'), ('Bot', 'NetPay'), ('Saturation', 'Water Saturation Irreducible'), ('NetPay', 'Top'), ('Permeability', 'Well'), ('Permeability', 'Water Saturation Irreducible'), ('Gross', 'Water Saturation Irreducible')]""]"
"[-7143.02, '[Well, Layer, Top, Bot, Gross, Saturation, NetPay, Permeability, Water Saturation Irreducible, Porosity]', ""[('Well', 'Top'), ('Well', 'NetPay'), ('Layer', 'Water Saturation Irreducible'), ('Bot', 'NetPay'), ('Bot', 'Porosity'), ('Saturation', 'Layer'), ('Saturation', 'Gross'), ('Saturation', 'Water Saturation Irreducible'), ('NetPay', 'Top'), ('Water Saturation Irreducible', 'Top'), ('Porosity', 'Permeability')]""]"
