0
"[-773.89, '[Well, Layer, Top, Bot, Gross, Saturation, Porosity, Permeability, Water Saturation Irreducible, NetPay]', ""[('Layer', 'Saturation'), ('Bot', 'Permeability'), ('Bot', 'Water Saturation Irreducible'), ('Gross', 'Top'), ('Saturation', 'Well'), ('Porosity', 'NetPay'), ('Permeability', 'Gross'), ('Water Saturation Irreducible', 'Gross'), ('NetPay', 'Well')]""]"
"[-776.02, '[Well, Layer, Top, Bot, Gross, Saturation, NetPay, Permeability, Water Saturation Irreducible, Porosity]', ""[('Well', 'Gross'), ('Layer', 'Well'), ('Top', 'Bot'), ('Bot', 'NetPay'), ('NetPay', 'Well'), ('NetPay', 'Porosity'), ('Permeability', 'Top'), ('Permeability', 'Bot'), ('Permeability', 'NetPay'), ('Water Saturation Irreducible', 'Bot'), ('Water Saturation Irreducible', 'Permeability'), ('Porosity', 'Well')]""]"
"[-790.25, '[Well, Layer, Top, Bot, Gross, Saturation, Porosity, Permeability, Water Saturation Irreducible, NetPay]', ""[('Layer', 'Permeability'), ('Top', 'Gross'), ('Bot', 'Water Saturation Irreducible'), ('Gross', 'Well'), ('Gross', 'Bot'), ('Gross', 'Porosity'), ('Saturation', 'NetPay'), ('Porosity', 'Water Saturation Irreducible'), ('Porosity', 'NetPay'), ('Permeability', 'Top')]""]"
"[-719.61, '[Layer, Top, Bot, Gross, Saturation, NetPay, Porosity, Permeability, Water Saturation Irreducible, Well]', ""[('Layer', 'Well'), ('Bot', 'Water Saturation Irreducible'), ('Gross', 'NetPay'), ('NetPay', 'Top'), ('NetPay', 'Porosity'), ('NetPay', 'Well'), ('Water Saturation Irreducible', 'Gross'), ('Water Saturation Irreducible', 'NetPay'), ('Water Saturation Irreducible', 'Permeability')]""]"
"[-670.65, '[Layer, Top, Bot, Gross, Saturation, NetPay, Porosity, Permeability, Water Saturation Irreducible, Well]', ""[('Layer', 'Well'), ('Top', 'Water Saturation Irreducible'), ('Bot', 'Water Saturation Irreducible'), ('Gross', 'Top'), ('Gross', 'NetPay'), ('NetPay', 'Bot'), ('Porosity', 'Permeability'), ('Water Saturation Irreducible', 'Porosity'), ('Well', 'Top'), ('Well', 'Gross'), ('Well', 'Porosity'), ('Well', 'Water Saturation Irreducible')]""]"
"[-772.83, '[Well, Layer, Bot, Gross, Saturation, NetPay, Porosity, Permeability, Water Saturation Irreducible, Top]', ""[('Well', 'Saturation'), ('Layer', 'Well'), ('Gross', 'Bot'), ('Gross', 'Permeability'), ('NetPay', 'Well'), ('NetPay', 'Water Saturation Irreducible'), ('Porosity', 'NetPay'), ('Porosity', 'Permeability'), ('Water Saturation Irreducible', 'Well'), ('Top', 'Gross')]""]"
"[-698.88, '[Layer, Top, Bot, Gross, Saturation, NetPay, Porosity, Permeability, Water Saturation Irreducible, Well]', ""[('Layer', 'Well'), ('Bot', 'Water Saturation Irreducible'), ('Gross', 'NetPay'), ('Porosity', 'Water Saturation Irreducible'), ('Permeability', 'Top'), ('Water Saturation Irreducible', 'Permeability'), ('Well', 'Top'), ('Well', 'NetPay')]""]"
"[-739.57, '[Layer, Top, Bot, Gross, Saturation, NetPay, Porosity, Permeability, Water Saturation Irreducible, Well]', ""[('Layer', 'Well'), ('Top', 'Gross'), ('Top', 'NetPay'), ('Bot', 'Permeability'), ('Bot', 'Water Saturation Irreducible'), ('Porosity', 'Permeability'), ('Porosity', 'Well')]""]"
"[-754.9, '[Well, Layer, Top, Gross, Saturation, NetPay, Porosity, Permeability, Water Saturation Irreducible, Bot]', ""[('Well', 'Gross'), ('Layer', 'Gross'), ('Layer', 'Saturation'), ('Layer', 'NetPay'), ('Top', 'Permeability'), ('Gross', 'NetPay'), ('NetPay', 'Porosity'), ('NetPay', 'Water Saturation Irreducible'), ('Permeability', 'Gross'), ('Permeability', 'NetPay'), ('Bot', 'Gross')]""]"
"[-801.37, '[Well, Layer, Top, Gross, Saturation, NetPay, Porosity, Permeability, Water Saturation Irreducible, Bot]', ""[('Well', 'Gross'), ('Layer', 'Well'), ('Top', 'Permeability'), ('Saturation', 'Well'), ('Saturation', 'Porosity'), ('NetPay', 'Well'), ('NetPay', 'Water Saturation Irreducible'), ('NetPay', 'Bot'), ('Porosity', 'Gross'), ('Permeability', 'Well'), ('Bot', 'Permeability')]""]"
