0
"[-6847.28, '[Well, Layer, Top, Bot, Gross, Saturation, NetPay, Porosity, Permeability, Water Saturation Irreducible]', ""[('Well', 'Permeability'), ('Layer', 'Porosity'), ('Top', 'Bot'), ('Bot', 'Gross'), ('Gross', 'NetPay'), ('Saturation', 'Layer'), ('Saturation', 'Water Saturation Irreducible')]""]"
"[-7130.44, '[Well, Top, Bot, Gross, Saturation, NetPay, Porosity, Permeability, Layer, Water Saturation Irreducible]', ""[('Well', 'Top'), ('Bot', 'Gross'), ('Gross', 'NetPay'), ('Saturation', 'Layer'), ('Permeability', 'Water Saturation Irreducible'), ('Layer', 'Porosity'), ('Water Saturation Irreducible', 'Gross')]""]"
"[-6789.01, '[Top, Saturation, NetPay, Permeability, Bot, Well, Layer, Water Saturation Irreducible, Porosity, Gross]', ""[('Top', 'Bot'), ('Saturation', 'Well'), ('Permeability', 'Water Saturation Irreducible'), ('Layer', 'Porosity'), ('Water Saturation Irreducible', 'Gross'), ('Gross', 'NetPay')]""]"
"[-6848.16, '[Well, Bot, Gross, Saturation, NetPay, Porosity, Permeability, Water Saturation Irreducible, Layer, Top]', ""[('Well', 'Permeability'), ('Bot', 'Gross'), ('Gross', 'NetPay'), ('Saturation', 'Water Saturation Irreducible'), ('Layer', 'Porosity'), ('Top', 'Bot')]""]"
"[-7194.31, '[Well, Bot, NetPay, Permeability, Water Saturation Irreducible, Saturation, Porosity, Top, Layer, Gross]', ""[('Well', 'Top'), ('Bot', 'Gross'), ('Permeability', 'Porosity'), ('Water Saturation Irreducible', 'Gross'), ('Saturation', 'Layer'), ('Gross', 'NetPay')]""]"
"[-7194.31, '[Layer, Top, Bot, NetPay, Porosity, Permeability, Water Saturation Irreducible, Saturation, Gross, Well]', ""[('Bot', 'Gross'), ('Permeability', 'Porosity'), ('Water Saturation Irreducible', 'Gross'), ('Saturation', 'Layer'), ('Gross', 'NetPay'), ('Well', 'Top')]""]"
"[-7172.48, '[Bot, Gross, Porosity, Permeability, Well, Layer, Water Saturation Irreducible, NetPay, Top, Saturation]', ""[('Bot', 'Gross'), ('Gross', 'NetPay'), ('Permeability', 'Porosity'), ('Well', 'Top'), ('Saturation', 'Layer'), ('Saturation', 'Water Saturation Irreducible')]""]"
"[-6838.36, '[Gross, Saturation, Permeability, Bot, Layer, Top, Water Saturation Irreducible, Well, Porosity, NetPay]', ""[('Gross', 'NetPay'), ('Saturation', 'Layer'), ('Layer', 'Porosity'), ('Top', 'Bot'), ('Water Saturation Irreducible', 'Gross'), ('Well', 'Gross'), ('Well', 'Permeability')]""]"
"[-7152.86, '[Well, Layer, Top, Bot, Gross, Saturation, NetPay, Permeability, Water Saturation Irreducible, Porosity]', ""[('Well', 'Top'), ('Well', 'Gross'), ('Bot', 'Gross'), ('Gross', 'NetPay'), ('Saturation', 'Well'), ('Saturation', 'Layer'), ('Saturation', 'Water Saturation Irreducible'), ('Permeability', 'Porosity')]""]"
"[-6789.01, '[Layer, Top, Gross, Saturation, Porosity, Permeability, Well, Bot, Water Saturation Irreducible, NetPay]', ""[('Layer', 'Porosity'), ('Top', 'Bot'), ('Gross', 'NetPay'), ('Saturation', 'Well'), ('Permeability', 'Water Saturation Irreducible'), ('Water Saturation Irreducible', 'Gross')]""]"
