0
"[-8307.92, '[Well, Layer, Top, Bot, Gross, NetPay, Porosity, Water Saturation Irreducible, Permeability, Saturation]', ""[('Well', 'Top'), ('Layer', 'Porosity'), ('Bot', 'Gross'), ('Gross', 'Top'), ('NetPay', 'Top'), ('NetPay', 'Bot'), ('Porosity', 'NetPay'), ('Water Saturation Irreducible', 'Gross'), ('Permeability', 'Top'), ('Permeability', 'Porosity'), ('Saturation', 'NetPay')]""]"
"[-8645.92, '[Well, Layer, Gross, NetPay, Porosity, Permeability, Water Saturation Irreducible, Top, Bot, Saturation]', ""[('Well', 'Top'), ('Layer', 'Water Saturation Irreducible'), ('Layer', 'Saturation'), ('Gross', 'Permeability'), ('NetPay', 'Permeability'), ('NetPay', 'Water Saturation Irreducible'), ('Porosity', 'NetPay'), ('Porosity', 'Top'), ('Permeability', 'Top'), ('Water Saturation Irreducible', 'Gross'), ('Bot', 'Gross'), ('Bot', 'NetPay'), ('Bot', 'Porosity'), ('Saturation', 'Permeability')]""]"
"[-8711.43, '[Well, Bot, Gross, Saturation, NetPay, Porosity, Permeability, Water Saturation Irreducible, Top, Layer]', ""[('Well', 'Bot'), ('Gross', 'Porosity'), ('Gross', 'Permeability'), ('Saturation', 'Water Saturation Irreducible'), ('NetPay', 'Bot'), ('NetPay', 'Porosity'), ('Permeability', 'Bot'), ('Permeability', 'NetPay'), ('Permeability', 'Porosity'), ('Water Saturation Irreducible', 'Bot'), ('Water Saturation Irreducible', 'Gross'), ('Top', 'Gross'), ('Layer', 'Porosity')]""]"
"[-8085.48, '[Well, Layer, Top, Bot, Saturation, Porosity, Permeability, Water Saturation Irreducible, Gross, NetPay]', ""[('Well', 'Permeability'), ('Layer', 'Bot'), ('Layer', 'Porosity'), ('Layer', 'Gross'), ('Top', 'Bot'), ('Bot', 'Gross'), ('Saturation', 'Water Saturation Irreducible'), ('Porosity', 'Bot'), ('Gross', 'Water Saturation Irreducible'), ('NetPay', 'Porosity')]""]"
"[-8539.64, '[Well, Layer, Top, Gross, Saturation, NetPay, Water Saturation Irreducible, Permeability, Porosity, Bot]', ""[('Layer', 'Water Saturation Irreducible'), ('Layer', 'Porosity'), ('Gross', 'Water Saturation Irreducible'), ('Gross', 'Porosity'), ('Saturation', 'Well'), ('NetPay', 'Top'), ('Bot', 'Gross'), ('Bot', 'Permeability')]""]"
"[-8825.45, '[Well, Layer, Top, Bot, Gross, Saturation, Porosity, Permeability, Water Saturation Irreducible, NetPay]', ""[('Well', 'Porosity'), ('Layer', 'Porosity'), ('Top', 'Porosity'), ('Bot', 'Gross'), ('Bot', 'NetPay'), ('Saturation', 'Well'), ('Porosity', 'Bot'), ('Porosity', 'NetPay'), ('Permeability', 'Porosity'), ('Water Saturation Irreducible', 'Porosity')]""]"
"[-8245.85, '[Well, Layer, Top, Bot, Saturation, NetPay, Porosity, Water Saturation Irreducible, Gross, Permeability]', ""[('Layer', 'Well'), ('Top', 'Porosity'), ('Bot', 'Gross'), ('Saturation', 'Porosity'), ('NetPay', 'Well'), ('Porosity', 'NetPay'), ('Water Saturation Irreducible', 'NetPay'), ('Gross', 'Permeability'), ('Permeability', 'Water Saturation Irreducible')]""]"
"[-8706.39, '[Layer, Top, Bot, Gross, Saturation, NetPay, Porosity, Permeability, Water Saturation Irreducible, Well]', ""[('Layer', 'Porosity'), ('Layer', 'Water Saturation Irreducible'), ('Bot', 'Gross'), ('Gross', 'NetPay'), ('Gross', 'Porosity'), ('Gross', 'Permeability'), ('Gross', 'Water Saturation Irreducible'), ('Saturation', 'Layer'), ('Porosity', 'Top'), ('Porosity', 'NetPay'), ('Permeability', 'Porosity'), ('Well', 'Gross')]""]"
"[-8287.5, '[Well, Top, Bot, Gross, Saturation, NetPay, Porosity, Permeability, Water Saturation Irreducible, Layer]', ""[('Well', 'Saturation'), ('Top', 'NetPay'), ('Top', 'Porosity'), ('Bot', 'Gross'), ('Gross', 'NetPay'), ('Saturation', 'Layer'), ('Porosity', 'NetPay'), ('Permeability', 'Top'), ('Permeability', 'NetPay'), ('Water Saturation Irreducible', 'Gross'), ('Layer', 'Top')]""]"
"[-8508.11, '[Well, Layer, Top, Bot, Gross, Saturation, NetPay, Porosity, Water Saturation Irreducible, Permeability]', ""[('Well', 'Saturation'), ('Layer', 'Gross'), ('Bot', 'Gross'), ('Saturation', 'Layer'), ('Saturation', 'Porosity'), ('NetPay', 'Water Saturation Irreducible'), ('Porosity', 'NetPay'), ('Water Saturation Irreducible', 'Top'), ('Permeability', 'NetPay')]""]"
