0
"[-16545.82, '[Well, Layer, Top, Bot, Saturation, NetPay, Porosity, Permeability, Water Saturation Irreducible, Gross]', ""[('Well', 'NetPay'), ('Layer', 'Well'), ('Top', 'NetPay'), ('Bot', 'Water Saturation Irreducible'), ('Saturation', 'Well'), ('Permeability', 'Well'), ('Water Saturation Irreducible', 'NetPay'), ('Water Saturation Irreducible', 'Porosity'), ('Gross', 'Top'), ('Gross', 'Bot'), ('Gross', 'NetPay')]""]"
"[-1867.34, '[Well, Layer, Top, Bot, Gross, Saturation, NetPay, Porosity, Permeability, Water Saturation Irreducible]', ""[('Well', 'Water Saturation Irreducible'), ('Layer', 'Well'), ('Bot', 'Permeability'), ('Gross', 'Top'), ('NetPay', 'Water Saturation Irreducible'), ('Porosity', 'Well'), ('Porosity', 'NetPay'), ('Permeability', 'Gross')]""]"
"[-4982.44, '[Well, Layer, Top, Bot, Gross, Saturation, NetPay, Porosity, Permeability, Water Saturation Irreducible]', ""[('Well', 'Bot'), ('Layer', 'Well'), ('Top', 'Gross'), ('Gross', 'NetPay'), ('NetPay', 'Well'), ('Permeability', 'Well'), ('Permeability', 'Top'), ('Permeability', 'Bot'), ('Permeability', 'NetPay'), ('Water Saturation Irreducible', 'NetPay'), ('Water Saturation Irreducible', 'Porosity')]""]"
"[-1484.44, '[Well, Layer, Top, Bot, Gross, Saturation, NetPay, Porosity, Water Saturation Irreducible, Permeability]', ""[('Well', 'Gross'), ('Well', 'Water Saturation Irreducible'), ('Layer', 'Well'), ('Bot', 'Water Saturation Irreducible'), ('Porosity', 'Permeability'), ('Permeability', 'Top'), ('Permeability', 'NetPay')]""]"
"[-2216.0, '[Well, Top, Bot, Gross, Saturation, NetPay, Porosity, Permeability, Water Saturation Irreducible, Layer]', ""[('Well', 'Gross'), ('Top', 'Permeability'), ('Bot', 'Permeability'), ('Bot', 'Water Saturation Irreducible'), ('Gross', 'Top'), ('Gross', 'NetPay'), ('Porosity', 'Well'), ('Porosity', 'Permeability'), ('Layer', 'Well')]""]"
"[-1051.73, '[Well, Layer, Bot, Gross, Saturation, NetPay, Porosity, Permeability, Water Saturation Irreducible, Top]', ""[('Well', 'Gross'), ('Layer', 'Well'), ('Bot', 'Permeability'), ('Bot', 'Water Saturation Irreducible'), ('Porosity', 'Permeability'), ('Top', 'NetPay')]""]"
"[-1051.27, '[Well, Top, Bot, Gross, Saturation, NetPay, Porosity, Permeability, Water Saturation Irreducible, Layer]', ""[('Top', 'Gross'), ('Bot', 'NetPay'), ('Bot', 'Water Saturation Irreducible'), ('Gross', 'Porosity'), ('Gross', 'Permeability'), ('NetPay', 'Top'), ('Porosity', 'Water Saturation Irreducible'), ('Layer', 'Well')]""]"
"[-4675.22, '[Well, Layer, Bot, Gross, Saturation, NetPay, Porosity, Permeability, Water Saturation Irreducible, Top]', ""[('Well', 'Bot'), ('Layer', 'NetPay'), ('Bot', 'NetPay'), ('Bot', 'Water Saturation Irreducible'), ('Bot', 'Top'), ('Gross', 'NetPay'), ('Gross', 'Permeability'), ('Porosity', 'Gross'), ('Permeability', 'Well'), ('Permeability', 'NetPay')]""]"
"[-4752.7, '[Well, Top, Bot, Gross, Saturation, NetPay, Porosity, Permeability, Water Saturation Irreducible, Layer]', ""[('Well', 'Gross'), ('Well', 'Porosity'), ('Top', 'Gross'), ('Top', 'Permeability'), ('Top', 'Water Saturation Irreducible'), ('Bot', 'Top'), ('Bot', 'NetPay'), ('Bot', 'Water Saturation Irreducible'), ('NetPay', 'Well'), ('Porosity', 'Top'), ('Porosity', 'Permeability'), ('Water Saturation Irreducible', 'Gross'), ('Layer', 'Well')]""]"
"[-4683.2, '[Well, Layer, Top, Bot, Gross, Saturation, NetPay, Porosity, Permeability, Water Saturation Irreducible]', ""[('Layer', 'Permeability'), ('Bot', 'Water Saturation Irreducible'), ('NetPay', 'Top'), ('NetPay', 'Permeability'), ('Porosity', 'Permeability'), ('Permeability', 'Well'), ('Permeability', 'Gross'), ('Water Saturation Irreducible', 'NetPay'), ('Water Saturation Irreducible', 'Permeability')]""]"
