0
"[-22543.9, '[Well, Layer, Bot, Gross, Saturation, NetPay, Porosity, Permeability, Water Saturation Irreducible, Top]', ""[('Layer', 'NetPay'), ('Bot', 'Water Saturation Irreducible'), ('Gross', 'Well'), ('Gross', 'NetPay'), ('Gross', 'Top'), ('NetPay', 'Well'), ('NetPay', 'Top'), ('Porosity', 'Gross'), ('Porosity', 'NetPay'), ('Porosity', 'Permeability'), ('Water Saturation Irreducible', 'Well'), ('Water Saturation Irreducible', 'NetPay'), ('Top', 'Well')]""]"
"[-3613.07, '[Well, Layer, Top, Gross, Saturation, NetPay, Porosity, Permeability, Bot, Water Saturation Irreducible]', ""[('Layer', 'Well'), ('Saturation', 'Gross'), ('NetPay', 'Top'), ('NetPay', 'Porosity'), ('Porosity', 'Well'), ('Permeability', 'Bot'), ('Bot', 'Well'), ('Water Saturation Irreducible', 'NetPay'), ('Water Saturation Irreducible', 'Permeability')]""]"
"[-903.29, '[Layer, Top, Bot, Gross, Saturation, NetPay, Porosity, Permeability, Water Saturation Irreducible, Well]', ""[('Layer', 'Well'), ('Bot', 'Water Saturation Irreducible'), ('Porosity', 'Gross'), ('Permeability', 'Top'), ('Permeability', 'Bot'), ('Permeability', 'NetPay')]""]"
"[-1417.93, '[Well, Layer, Bot, Gross, Saturation, NetPay, Porosity, Permeability, Water Saturation Irreducible, Top]', ""[('Well', 'Gross'), ('Well', 'Water Saturation Irreducible'), ('Layer', 'Well'), ('Bot', 'Water Saturation Irreducible'), ('Bot', 'Top'), ('Porosity', 'NetPay'), ('Porosity', 'Permeability')]""]"
"[-1396.99, '[Well, Layer, Top, Bot, Saturation, NetPay, Porosity, Permeability, Water Saturation Irreducible, Gross]', ""[('Well', 'Gross'), ('Layer', 'Permeability'), ('Bot', 'Water Saturation Irreducible'), ('Porosity', 'NetPay'), ('Porosity', 'Gross'), ('Permeability', 'Top')]""]"
"[-2280.31, '[Well, Layer, Top, Bot, Gross, Saturation, NetPay, Porosity, Water Saturation Irreducible, Permeability]', ""[('Layer', 'Well'), ('Top', 'NetPay'), ('Bot', 'Water Saturation Irreducible'), ('Gross', 'NetPay'), ('NetPay', 'Well'), ('Porosity', 'NetPay'), ('Permeability', 'Gross'), ('Permeability', 'Water Saturation Irreducible')]""]"
"[-5282.66, '[Well, Layer, Bot, Gross, Saturation, NetPay, Porosity, Permeability, Water Saturation Irreducible, Top]', ""[('Well', 'Porosity'), ('Layer', 'Top'), ('Bot', 'Permeability'), ('Bot', 'Top'), ('Gross', 'Bot'), ('Gross', 'Top'), ('NetPay', 'Top'), ('Porosity', 'NetPay'), ('Water Saturation Irreducible', 'Porosity'), ('Top', 'Permeability')]""]"
"[-3571.4, '[Well, Layer, Top, Gross, Saturation, NetPay, Porosity, Permeability, Water Saturation Irreducible, Bot]', ""[('Layer', 'Well'), ('Top', 'Well'), ('Top', 'Permeability'), ('Saturation', 'Gross'), ('NetPay', 'Well'), ('Porosity', 'Top'), ('Water Saturation Irreducible', 'NetPay'), ('Bot', 'Water Saturation Irreducible')]""]"
"[-4553.45, '[Well, Layer, Top, Bot, Gross, Saturation, Porosity, Permeability, Water Saturation Irreducible, NetPay]', ""[('Well', 'Gross'), ('Layer', 'Well'), ('Top', 'Permeability'), ('Bot', 'Permeability'), ('Saturation', 'Top'), ('Porosity', 'Permeability'), ('Permeability', 'Well'), ('Water Saturation Irreducible', 'NetPay'), ('NetPay', 'Well'), ('NetPay', 'Top'), ('NetPay', 'Porosity')]""]"
"[-4306.37, '[Well, Layer, Top, Bot, Gross, Saturation, Porosity, Permeability, Water Saturation Irreducible, NetPay]', ""[('Well', 'Bot'), ('Layer', 'Well'), ('Top', 'Gross'), ('Gross', 'Bot'), ('Gross', 'Porosity'), ('Saturation', 'Water Saturation Irreducible'), ('Porosity', 'Well'), ('Porosity', 'Permeability'), ('Porosity', 'NetPay'), ('Water Saturation Irreducible', 'Top'), ('Water Saturation Irreducible', 'Bot')]""]"
